mouse_id,day,a,b,V0,V_true,V_obs
7,28,1.1135454968350182,0.09795795453879545,51.1494012037701,546.2302537653073,594.6136379203
7,35,1.1135454968350182,0.09795795453879545,51.1494012037701,670.708265032202,701.4734842442226
7,42,1.1135454968350182,0.09795795453879545,51.1494012037701,919.6233666393352,1042.985144179643
7,49,1.1135454968350182,0.09795795453879545,51.1494012037701,1111.4588025643654,1105.5678582651797
7,56,1.1135454968350182,0.09795795453879545,51.1494012037701,1247.4177834726927,1215.7175513422126
8,0,1.4531811940663042,0.08866172670103042,47.915339472012775,47.915339472012775,42.786836753222545
8,7,1.4531811940663042,0.08866172670103042,47.915339472012775,222.506171654479,214.73898795961074
8,14,1.4531811940663042,0.08866172670103042,47.915339472012775,514.1663842442656,536.0694498593102
8,21,1.4531811940663042,0.08866172670103042,47.915339472012775,928.8464281906208,919.8652981843995
8,28,1.4531811940663042,0.08866172670103042,47.915339472012775,1368.871012893209,1479.8629492542
8,35,1.4531811940663042,0.08866172670103042,47.915339472012775,1676.5540547911394,1693.291385552092
8,42,1.4531811940663042,0.08866172670103042,47.915339472012775,2164.8566854158626,2165.97667633621
8,49,1.4531811940663042,0.08866172670103042,47.915339472012775,2301.7406906032406,2402.4154615395782
8,56,1.4531811940663042,0.08866172670103042,47.915339472012775,2399.4514323160133,2418.781990796732
